block,avg_lat,avg_lng
NAYLOR ST 300,37.7093687022222,-122.432128151111
DOLORES ST 900,37.7540659840741,-122.425124109259
JENNINGS ST 1600,37.72999517,-122.38630872
GEARY BLVD 2600,37.78270034,-122.447096256667
19TH AVE 1300,37.7624587978049,-122.477249501463
DUBOCE AVE 100,37.7697115050877,-122.423467657368
04TH AVE 700,37.774824995,-122.461712611071
JONES ST 1700,37.7972539436,-122.4154223608
CONNECTICUT ST 1100,37.7516846283333,-122.397269420417
21ST AVE 700,37.7736562647059,-122.479968876765
LARKIN ST 700,37.7847003825,-122.417798919375
CHURCH ST 1800,37.7409840783784,-122.426736357838
GUERRERO ST 1200,37.7511267295918,-122.42275271
IMPERIAL ALY 0,37.7998354730769,-122.426768636154
CAPP ST 100,37.7641296576191,-122.418630119524
OAKDALE AVE 1800,37.7372938197143,-122.395184905143
24TH AVE 1700,37.7550896941026,-122.481887243846
FILLMORE ST 3200,37.7992614353846,-122.435912573846
02ND AVE 200,37.7840447573913,-122.460185487101
11TH AVE 0,37.78683005,-122.4701667
15TH AVE 1300,37.7628384990385,-122.4726975925
CLAY ST 3900,37.7876846069444,-122.458150196389
MARSTON AVE 100,37.72749405,-122.447428947619
GONZALEZ DR 800,37.7173016305,-122.482274555
QUINT ST 100,37.74588407625,-122.38855026875
DIAMOND ST 1600,37.7443943273333,-122.435611499333
LAURA ST 100,37.7112025276923,-122.451997946538
CHENERY ST 900,37.7354108586207,-122.437980984483
42ND AVE 1900,37.7503077273333,-122.500934151333
STEINER ST 3000,37.7974059036667,-122.437269806667
33RD AVE 2300,37.7433849152381,-122.490766224762
LAWTON ST 3800,37.7567987653846,-122.504034231538
JENNINGS ST 2800,37.7224010255556,-122.392972041111
ANZA ST 5100,37.7773594993333,-122.503314309333
DORCAS WAY 0,37.73667913,-122.44890809
LARKIN ST 1300,37.7903080716667,-122.41876070125
OTSEGO AVE 300,37.72305602,-122.44117831
SWISS AVE 100,37.7362314072727,-122.438100896364
21ST ST 2700,37.75762406775,-122.40957485175
CASTRO ST 2400,37.7420729071429,-122.43352273
GRANT AVE 1400,37.8001495654546,-122.4074912825
PRINCETON ST 0,37.7295630724,-122.4162404208
BOYNTON CT 0,37.76734171,-122.4301608475
MARTIN LUTHER KING JR DR 900,37.766305,-122.47690149
14TH AVE 1400,37.761032400606,-122.471451006364
IRVING ST 3600,37.76270864,-122.496963922727
WAWONA ST 900,37.73763336,-122.47692571
QUINTARA ST 300,37.748962394375,-122.469188643125
EUGENIA AVE 500,37.740625515,-122.41807775
ARGONAUT AVE 100,37.71099874,-122.414757246667
ARMSTRONG AVE 1900,37.72900113,-122.397146131071
03RD ST 5400,37.72792013,-122.39261809
COTTAGE ROW 0,37.78675802375,-122.43224038125
CASTENADA AVE 200,37.74700625125,-122.462897104167
DIVISADERO ST 2100,37.7894006873333,-122.440752078
TERRY A FRANCOIS BLVD 600,37.76799625,-122.3875810625
30TH AVE 600,37.7770601092593,-122.489609868148
SOUTH VAN NESS AVE 800,37.7596210777083,-122.416890442917
17TH ST 4400,37.7619572920454,-122.444154423636
29TH AVE 700,37.7751705589796,-122.48869479898
VALLEJO ST 800,37.7982958756818,-122.411271876023
SANTA ROSA AVE 0,37.726243004,-122.434919453
RANDOLPH ST 400,37.7141551546154,-122.466618699231
ULLOA ST 500,37.740931815,-122.460421619286
MAGELLAN AVE 300,37.745310352069,-122.463087688276
NOBLES ALY 0,37.8010277741667,-122.407289753333
HYDE ST 2400,37.8035072042857,-122.419847345714
ELIZABETH ST 0,37.752855102069,-122.422185158966
BELGRAVE AVE 100,37.7595337263158,-122.45047637
SANTIAGO ST 3600,37.7435951646154,-122.506314040769
MCALLISTER ST 100,37.7810899885714,-122.414509921429
BOWMAN CT 0,37.737944957,-122.382518864
CONCORD ST 100,37.711555063871,-122.442398436129
OTTAWA AVE 0,37.71447744625,-122.44488303375
CROSS ST 100,37.713516555,-122.442620826667
HOLLOWAY AVE 900,37.7217089623077,-122.463446116923
HOLYOKE ST 200,37.7280730805556,-122.409278459444
BAYVIEW CIR 300,37.7338416513636,-122.396847124545
14TH AVE 1900,37.7515514546429,-122.470631708571
GIBSON RD 0,37.7897821,-122.48460884
POST ST 900,37.7871678788461,-122.417298893077
36TH AVE 1800,37.752416492381,-122.494304224762
17TH ST 4200,37.762373972,-122.439734306
RIVERTON DR 100,37.7315319177273,-122.487093299545
GUERRERO ST 400,37.7638597669643,-122.424007988036
ELMIRA ST 100,37.735333241087,-122.403646983478
IVY ST 200,37.7775642188235,-122.422216994118
JUDAH ST 900,37.7617856058333,-122.47212513
KNOLLVIEW WAY 0,37.7500806338095,-122.451209588571
IRVING ST 4500,37.7622410176191,-122.506604421905
AMADOR ST 600,37.745968275,-122.384363505
STEINER ST 1800,37.7862868716667,-122.435182223333
CABRILLO ST 1300,37.774999755625,-122.472988171875
12TH TI ST 100,37.8254236,-122.37597259
GREENWICH ST 1500,37.8003312170588,-122.425334690588
SAN JOSE AVE 700,37.7429956053125,-122.422903155937
NUEVA AVE 0,37.7128902633333,-122.39700093
CABRILLO ST 2000,37.7746487327273,-122.480545216364
SHANNON ST 0,37.7867078328571,-122.412168318571
HAYES ST 100,37.77736122,-122.418630021667
CANYON DR 100,37.70845052,-122.43244494
VALLEJO ST 2700,37.7942621577778,-122.442645206111
KIRKHAM ST 1300,37.7598647828571,-122.475232868571
YERBA BUENA AVE 400,37.7318288776923,-122.458427162308
VIENNA ST 800,37.71543872,-122.434073693333
31ST AVE 1700,37.7548089291429,-122.489453590571
MARIPOSA ST 500,37.764140205,-122.3895359225
GARNETT TER 0,37.7327530293103,-122.381850826207
29TH AVE 200,37.7843400882143,-122.489335306786
CRANLEIGH DR 0,37.73406284,-122.472643008571
18TH ST 3600,37.7615278918644,-122.424935292373
BRANNAN ST 800,37.7721322610526,-122.404576352105
VICENTE ST 2700,37.7384225118182,-122.496274434545
CALIFORNIA ST 1700,37.7900636175,-122.42330016
KEARNY ST 0,37.7883113761538,-122.403732119231
38TH AVE 1400,37.7598866228571,-122.497292137959
MAYNARD ST 300,37.7300760518919,-122.422837517568
FRANCISCO ST 1300,37.8028966618182,-122.427383435
RANKIN ST 1200,37.73942506,-122.39792769
COMMERCIAL ST 500,37.7942918930769,-122.402329606923
ATALAYA TER 0,37.7762013113043,-122.447498973478
ENTRADA CT 100,37.72417808,-122.46768613
RUSSIA AVE 1000,37.7176069992308,-122.428782313077
WAYLAND ST 1100,37.72388711,-122.4136334875
BURNSIDE AVE 0,37.734924645,-122.438294466667
SAN CARLOS ST 200,37.7593942703921,-122.419925734706
SOMERSET ST 100,37.7296337636364,-122.408526059091
ORTEGA ST 1500,37.7522046623077,-122.480101060769
STAPLES AVE 300,37.729045237027,-122.450140640541
PARNASSUS AVE 400,37.76386405,-122.45839175
FOLSOM ST 3800,37.7385918564286,-122.41330317
QUINTARA ST 1200,37.7485772266667,-122.478779792222
KEARNY ST 1700,37.8041223466667,-122.406482306667
PROSPECT AVE 0,37.7446863137931,-122.417870070517
12TH AVE 700,37.7741561708929,-122.470193863393
CLAY ST 500,37.7945474533333,-122.402541316667
HOMEWOOD CT 0,37.728013692,-122.460708454
07TH AVE 1500,37.7597564780645,-122.463929355484
INNES AVE 1400,37.7378930076316,-122.386055691053
PAGE ST 0,37.7742549595,-122.421557173
MONETA WAY 100,37.7123386053125,-122.45075045
STRATFORD DR 100,37.7223190455556,-122.473539273333
TEXAS ST 1000,37.7530228972727,-122.394364856364
FARALLONES ST 100,37.7140847431481,-122.457569925741
GENNESSEE ST 300,37.7309835683333,-122.451051003333
FRANKLIN ST 700,37.78145239,-122.42257585
BATTERY ST 800,37.79910094,-122.401087015
48TH AVE 1200,37.76307763625,-122.508288839821
BRODERICK ST 3000,37.7982314385714,-122.444299040714
OLIVER ST 0,37.7088969632,-122.450032728
CORNWALL ST 300,37.7847947078261,-122.462912829565
SUTTER ST 2200,37.7854439112903,-122.437438664194
36TH AVE 1700,37.7544101654545,-122.494442665
DORANTES AVE 100,37.7454834825,-122.4641414
TARAVAL ST 2200,37.7423425078261,-122.490200987826
CLEMENT ST 300,37.7830244058824,-122.462818546765
IRVING ST 1600,37.7636113233333,-122.475571830333
FAXON AVE 300,37.7209633592593,-122.460144614074
QUESADA AVE 1100,37.7275833569565,-122.381221506522
WHITE ST 0,37.7976644077778,-122.419622538889
FRANKLIN ST 200,37.7955573536364,-122.425419076364
BOCANA ST 300,37.7387526353846,-122.418915066923
08TH AVE 1400,37.7612991907843,-122.465026960392
32ND AVE 500,37.7788048407407,-122.492462147407
PAGE ST 700,37.7727127149123,-122.433090707193
23RD ST 3800,37.7532728032727,-122.428714089636
YORBA ST 2900,37.734619795,-122.4980445025
CALIFORNIA ST 6500,37.7837331753846,-122.487624687692
18TH ST 2900,37.76178987,-122.41147807
MONTEREY BLVD 1200,37.7302525064706,-122.462579007647
RAYMOND AVE 400,37.7145289288235,-122.412594586471
POLK ST 2000,37.79562403625,-122.421701099062
SCOTT ST 0,37.76982347,-122.435340355938
PIERCE ST 1900,37.7880049565,-122.4370394915
HICKORY ST 200,37.7752445207692,-122.423644589231
BACON ST 1300,37.7244098588889,-122.416027297222
WASHINGTON BLVD 1300,37.79841607,-122.47750805
36TH AVE 2300,37.7433326255,-122.4936629455
BOYLSTON ST 100,37.7318301,-122.41102044
WEBSTER ST 3700,37.805208875,-122.4355489645
BUCHANAN ST 600,37.7756353785714,-122.428099553143
PRECITA AVE 400,37.7470911963636,-122.411049184091
ROACH ST 0,37.80126841,-122.414705446667
CRESCENT CT 400,37.71137852,-122.38792674
GEARY BLVD 2100,37.7831184561538,-122.438595891538
PENNSYLVANIA AVE 1000,37.7535705225,-122.39293537625
VICENTE ST 1400,37.738984416,-122.48234393
15TH ST 1500,37.766755344,-122.4185039055
WASHINGTON ST 2400,37.791721344375,-122.433532908437
LANE ST 2000,37.729409776,-122.392192696
LOCKSLEY AVE 0,37.7596108233333,-122.46302873
LISBON ST 800,37.7159220836842,-122.438173114737
SAINT MARYS AVE 0,37.7345361575,-122.4269614775
MARKET ST 100,37.79327326,-122.39584078
CABRILLO ST 2100,37.774620005,-122.48165582625
HEAD ST 300,37.7134619491177,-122.464398916765
VICENTE ST 3400,37.738095687,-122.503784894
WAWONA ST 3000,37.73614756,-122.49938849
ROOSEVELT WAY 100,37.76671695,-122.43885581
JENNINGS ST 1900,37.7278856581818,-122.387819434545
REVERE AVE 1600,37.7319913093549,-122.390745579032
LANGTON ST 0,37.77686303275,-122.40916067975
04TH ST 100,37.7839299366667,-122.403678177778
SOUTH VAN NESS AVE 1000,37.7563774530952,-122.416558414762
TOWERSIDE AVE 0,37.710130552,-122.412404618
QUINTARA ST 1100,37.748601103,-122.477780819
BRODERICK ST 3400,37.802116654,-122.444955402
CLAY ST 3300,37.7890206370588,-122.447915149118
SCOTT ST 1300,37.7822120107143,-122.437480736667
GREENWICH ST 1200,37.8008193442857,-122.420312865714
CORBETT AVE 400,37.7579586359259,-122.445444929074
CLEMENT ST 3900,37.781044422,-122.50146724
ELLIS ST 200,37.7849394066667,-122.410408822667
PACHECO ST 500,37.7509958225,-122.46600497125
ORTEGA ST 1600,37.7520793653846,-122.481148574615
KIRKHAM ST 400,37.760352906,-122.4655457655
GREENWICH ST 1900,37.7994878184375,-122.431851774375
NORTHWOOD DR 0,37.7299153018182,-122.457345190909
SAN JOSE AVE 3100,37.7089535926471,-122.458229461471
POLLARD PL 0,37.79943035,-122.40655722
PEABODY ST 200,37.7089508010204,-122.407989026939
45TH AVE 2400,37.7408734866667,-122.503480258889
COSTA ST 0,37.74468917875,-122.406446943125
NORTH POINT ST 2200,37.8025979428125,-122.444124280938
MENDELL ST 700,37.738712,-122.386713028
GEARY BLVD 1400,37.78554242,-122.42713395
WOOLSEY ST 900,37.722839315,-122.410891231667
ALEMANY BLVD 2700,37.71395416,-122.449433106667
LAKE ST 2400,37.7857181295,-122.4856844085
FRANKLIN ST 2900,37.8015953826923,-122.426191192308
ULLOA ST 1300,37.741363628125,-122.47063683625
MERSEY ST 100,37.753860638,-122.426123486
PERSIA AVE 100,37.72253385,-122.434806862667
HOFFMAN AVE 200,37.7521334852174,-122.440729113913
LONG BRIDGE ST 600,37.773199305,-122.392441315
43RD AVE 500,37.7782515053571,-122.503918225536
NEWCOMB AVE 2100,37.74059223,-122.40001039
LOMBARD ST 2700,37.7983384153846,-122.446660742308
WASHINGTON ST 3900,37.788505582,-122.458358074857
AMHERST ST 200,37.7265127068421,-122.416237164211
MARIPOSA ST 900,37.76363443,-122.39339424
CHERRY ST 0,37.78979969,-122.45742397
BRUSSELS ST 900,37.72042018,-122.40278064
18TH ST 1900,37.7622489909091,-122.401731097273
INNES AVE 700,37.7304523713636,-122.37252464
23RD ST 2900,37.7543039891304,-122.411088731087
BRAZIL AVE 200,37.723721515625,-122.432825310625
GRANVILLE WAY 100,37.7417989202703,-122.461592968919
ALABAMA ST 500,37.7621334758824,-122.412182568824
24TH AVE 2500,37.7400234978571,-122.480683220714
DELANO AVE 400,37.7225211818182,-122.44316315
BUENA VISTA AVE 0,37.7706427172727,-122.43960997
HOLLOWAY AVE 700,37.7218646141177,-122.460705930588
TARAVAL ST 3100,37.7419239842857,-122.499743711429
GREEN ST 2300,37.7959010138462,-122.437743488462
CHUMASERO DR 0,37.7142392475,-122.47290209
10TH ST 0,37.7758591833333,-122.416552927778
BEACH ST 700,37.806286685,-122.421260386429
FOLSOM ST 1800,37.76784652,-122.415339768333
CAMERON WAY 200,37.719607735,-122.388195320833
FOREST KNOLLS DR 0,37.7561314338462,-122.454961839231
AVILA ST 100,37.801995198,-122.44065633
SAN JOSE AVE 1500,37.7319086,-122.43451083
LAWTON ST 3900,37.7566110428571,-122.505066938571
14TH AVE 400,37.7796023883871,-122.473060797097
GREENWICH ST 400,37.8025363353125,-122.407331278437
SAN JOSE AVE 3200,37.70838593,-122.459297273333
SAN MARCOS AVE 200,37.7465224211765,-122.466219342353
30TH ST 400,37.7418996545455,-122.429977324773
GOETTINGEN ST 900,37.720262145,-122.4038219305
31ST AVE 2200,37.7452736736957,-122.488757625652
LINCOLN BLVD 900,37.8065347371429,-122.472589710714
GREAT HWY 800,37.77276894,-122.51066388
VAN NESS AVE 500,37.7805562216667,-122.420106966667
ITALY AVE 600,37.71601818,-122.43441469
CRAGMONT AVE 0,37.7502706661538,-122.467639421923
OCTAVIA ST 3000,37.800211072,-122.429380288571
SOMERSET ST 900,37.719937035,-122.4047795375
ROSIE LEE LN 0,37.7321786691177,-122.380224530882
14TH AVE 1800,37.7533896684615,-122.47116629
ULLOA ST 3600,37.740352552,-122.495377805
24TH AVE 200,37.7847766735294,-122.483933467647
PHELPS ST 500,37.74176066,-122.38909797
KENSINGTON WAY 100,37.7418657129167,-122.460608237083
27TH AVE 2200,37.7454716680435,-122.484465503913
MONTGOMERY ST 300,37.792297505,-122.4027305925
FLOOD AVE 100,37.7298951425,-122.443103936111
CABRILLO ST 3700,37.7737822436364,-122.498851779091
NORTH POINT ST 900,37.8051565248148,-122.422875218889
LATONA ST 0,37.731680812381,-122.392640674286
PARNASSUS AVE 300,37.7642267648387,-122.455172906129
20TH ST 3600,37.7584724483077,-122.422500412769
FRANCISCO ST 100,37.8053290633333,-122.407933271667
CRESTA VISTA DR 300,37.7355342641176,-122.452430563529
FOLSOM ST 2500,37.7565850714035,-122.414544066667
33RD AVE 2000,37.7489155573913,-122.491145880217
AGNON AVE 0,37.7347958306667,-122.42230981
08TH ST 700,37.77029013,-122.40280583
KING ST 600,37.7704270478947,-122.401429163684
BEMIS ST 100,37.7371161593939,-122.431078535758
21ST ST 4000,37.7561443257143,-122.436159066429
28TH AVE 100,37.7864836365517,-122.48829675
RUTH ST 0,37.723155731,-122.436828608
MORNINGSIDE DR 200,37.7299486682353,-122.491950066471
MERCURY ST 0,37.7319435844118,-122.401559633824
JACKSON ST 100,37.796781614,-122.399089816
HARRISON ST 3100,37.7477744618182,-122.411183371818
JUANITA WAY 300,37.7391014614286,-122.459537465714
FOREST SIDE AVE 100,37.7406606135714,-122.468939250714
MCCORMICK ST 0,37.7950142922222,-122.419033056667
MCALLISTER ST 200,37.78088565875,-122.4162271775
HAIGHT ST 600,37.7718105884375,-122.432918289063
ARGUELLO BLVD 400,37.7829227504348,-122.458936093043
COLIN P KELLY JR ST 0,37.78201528,-122.39084604
WATERLOO ST 0,37.7389264233333,-122.406378996667
02ND ST 800,37.77930742,-122.38879755
FILLMORE ST 2400,37.7920196914706,-122.434425287059
UNDERWOOD AVE 1200,37.7263755654545,-122.385346158182
JUANITA WAY 200,37.7403943890769,-122.456808221846
MISSISSIPPI ST 600,37.7585301607407,-122.39416201
PINE ST 800,37.79071807,-122.409694898333
PRAGUE ST 700,37.7111947364706,-122.433022869412
COLONIAL WAY 0,37.728658285,-122.441031627143
35TH AVE 1300,37.7618204654348,-122.494210427391
CRESCENT WAY 0,37.71083968,-122.39018066
MONTEREY BLVD 500,37.7315429778688,-122.447767509836
OFARRELL ST 0,37.78666169,-122.40567113625
GARLINGTON CT 0,37.731872355,-122.384374890714
WOOL CT 1300,37.79909952,-122.47323807
ANZA ST 3700,37.778041615625,-122.488292331875
45TH AVE 1800,37.7519746397619,-122.50425974
FULTON ST 5900,37.7722984885714,-122.495574714286
COMMERCIAL ST 700,37.7939210340426,-122.405445142553
22ND ST 2100,37.7571708452941,-122.402284012941
HARRISON ST 3200,37.746014303,-122.4115482575
SAINT GEORGE ALY 0,37.79089714,-122.40426396
FARRAGUT AVE 100,37.7116067017391,-122.451459134783
MISSOURI ST 0,37.765570114,-122.396892738
RAYCLIFF TER 0,37.79284917875,-122.4426934125
FILLMORE ST 1800,37.786540645,-122.4333825225
ROSE ST 100,37.7736237766667,-122.42320828
19TH ST 2500,37.7605678527273,-122.407585960909
19TH ST 2700,37.760557185,-122.409470295
BRIGHTON AVE 200,37.7227380035714,-122.455192167619
IRVING ST 4400,37.762282320625,-122.505535129375
GRANT AVE 900,37.7955729845,-122.4066006905
15TH AVE 2500,37.7404034851282,-122.471143315641
LOIS LN 0,37.7134272382222,-122.398715573111
COLTON ST 0,37.77298129,-122.420104311667
DE LONG ST 300,37.7094727271429,-122.464884204286
OMAR WAY 100,37.73913372,-122.4501007
10TH AVE 1900,37.7519224728571,-122.466521918095
HERNANDEZ AVE 100,37.7448787888462,-122.458053915385
LIBERTY ST 0,37.7576046379545,-122.422205373636
RALSTON ST 300,37.7187510759459,-122.468931598378
JADE PL 0,37.74235531,-122.44065116
DETROIT ST 200,37.729489689,-122.444290638
BUSH ST 2400,37.7866868764516,-122.437593818387
GRANT AVE 1700,37.8029615485185,-122.408073936296
FILBERT ST 2400,37.7975283604348,-122.439868934783
DIVISADERO ST 0,37.76801212625,-122.43653833375
MARIPOSA ST 2200,37.763334975,-122.405892894
FELTON ST 1100,37.7270633991667,-122.415942596667
JACKSON ST 3200,37.7907607457692,-122.448371361538
GROVE ST 0,37.77861209,-122.41594308
SANTIAGO ST 1600,37.74460406,-122.484885505
LUNDYS LN 100,37.7432220916667,-122.419345481944
LANGTON ST 300,37.7736299944444,-122.404831953333
PINTO AVE 0,37.7203321678788,-122.482051240909
MINNA ST 700,37.7762384688889,-122.413368416389
34TH AVE 100,37.78425842,-122.49832262
SAN MIGUEL ST 400,37.7183571930769,-122.449505937692
ANZA ST 600,37.7804747314286,-122.453346368571
42ND AVE 1300,37.7615985497959,-122.501657920816
VALLEJO ST 2600,37.794724292,-122.440903181
PRESIDIO BLVD 0,37.7981893125,-122.45599925
20TH ST 4200,37.7576179185714,-122.435430048571
LONE MOUNTAIN TER 200,37.778645,-122.45599891
19TH AVE 1600,37.756665368,-122.476581659333
HYDE ST 100,37.782117036,-122.415660837333
MUNICH ST 1100,37.7108021452273,-122.436825251136
COLLINGWOOD ST 100,37.75997729675,-122.435742361
CLEMENT ST 1800,37.7823490942857,-122.478910735714
DELTA ST 200,37.71554575,-122.40829808
SHERIDAN ST 0,37.7725334303448,-122.411413290345
SANTA ANA AVE 200,37.732443584375,-122.467824106875
MEADE AVE 800,37.7173787842105,-122.39668169
PRESIDIO AVE 900,37.7831997642857,-122.445813355714
OWENS ST 1700,37.76697921,-122.39366635
32ND AVE 1600,37.7564332546667,-122.490589559778
DELLBROOK AVE 200,37.7501132808824,-122.453116642059
MISSION ST 4900,37.71906998275,-122.43891493475
RANDOLPH ST 800,37.7140822733333,-122.470116256667
TERRA VISTA AVE 0,37.7815290729412,-122.442879039412
FOERSTER ST 100,37.7294767435294,-122.448825064706
DARIEN WAY 800,37.729452332381,-122.462522317619
LINCOLN WAY 2600,37.764846445,-122.486265941667
POPE RD 200,37.80588665,-122.42810877
ULLOA ST 3300,37.74053694,-122.492090133333
JERROLD AVE 2200,37.74541643,-122.401197369412
SOUTHERN HEIGHTS AVE 0,37.75787147,-122.400295006154
09TH AVE 400,37.7798699781579,-122.467461276053
DUNCAN ST 500,37.7457794222857,-122.432539165143
BRAZIL AVE 600,37.7222219285714,-122.429611802857
GENEVA AVE 500,37.72042872,-122.44602184
SAN BRUNO AVE 1400,37.7510817394444,-122.403963066111
CONNECTICUT ST 0,37.765895346,-122.397742472
16TH ST 3100,37.7648307826471,-122.423082299853
BUCARELI DR 0,37.7175757346875,-122.479546360625
32ND AVE 2100,37.7471022754167,-122.489944682083
GEARY BLVD 6900,37.7796352058824,-122.493763241765
WASHINGTON ST 500,37.7956893457895,-122.40249284
SALA TER 0,37.71408023,-122.445439074375
CASTRO ST 2100,37.7444541023529,-122.433407015882
BRIDGEVIEW DR 100,37.7351408082609,-122.396481412826
DWIGHT ST 400,37.7230966666667,-122.406587106667
ORD ST 100,37.7627245759375,-122.440770655625
ASHBURY ST 100,37.7741171756,-122.4479968628
HUDSON AVE 1400,37.7383842432432,-122.385357291622
MICHIGAN ST 1500,37.74988107,-122.385932726667
SUNNYDALE AVE 1500,37.712007964186,-122.416450055581
ROSELLA CT 0,37.7222441725,-122.438973015
TRUMBULL ST 300,37.73087226375,-122.423221183125
MASON ST 900,37.8031159915385,-122.459733581538
IRVING ST 3800,37.7627016686667,-122.499070300667
JACKSON ST 2200,37.792847818,-122.432170162
05TH ST 0,37.78318825,-122.407060521818
NOE ST 100,37.7667143209302,-122.433352349186
AVILA ST 0,37.8008039585,-122.440411098
MORAGA ST 4200,37.7547193023077,-122.508123757692
NOE ST 700,37.7570413958621,-122.432306512759
HARRIET ST 200,37.77603801,-122.40334442
CLEMENT ST 1400,37.7825137796428,-122.474594820357
BRYANT ST 2100,37.759891444,-122.410172568
03RD ST 6100,37.7228886466667,-122.395543316667
ELLIS ST 1400,37.7824608725,-122.4301898975
CHRISTOPHER DR 100,37.756129408,-122.456989748
PACIFIC AVE 2900,37.7921531632143,-122.443921935357
SANTIAGO ST 1400,37.74470026,-122.482807237143
JENNINGS ST 1700,37.7292488625,-122.3867370825
18TH ST 3700,37.76159739,-122.42697833
EXCELSIOR AVE 800,37.7231331066667,-122.426838856667
16TH AVE 2000,37.7497567651724,-122.472849921034
BOB KAUFMAN ALY 0,37.8013506728571,-122.407341898095
JULES AVE 300,37.7241717608333,-122.461226147083
28TH AVE 2000,37.7491386845833,-122.486096369167
OAKDALE AVE 2000,37.739287102,-122.398579125
LAKE ST 1400,37.7861652252941,-122.474966593529
PLYMOUTH AVE 1100,37.722744206875,-122.456132571458
KANSAS ST 1100,37.7553566477778,-122.402359084444
JERROLD AVE 2100,37.744234284,-122.399925572
HOWARD ST 800,37.7822505977273,-122.403541109545
BAKER ST 900,37.7800412988889,-122.441622476111
ALLISON ST 200,37.7117919854545,-122.441374092727
ITALY AVE 500,37.71652057,-122.43497483
WEBSTER ST 1700,37.78681091,-122.431976512
SANCHEZ ST 0,37.7683620360526,-122.431366641711
LOBOS ST 0,37.7149143453623,-122.454141378406
POWELL ST 0,37.7850301590476,-122.40802404
JAMESTOWN AVE 700,37.7156875827273,-122.389288098182
SUTTER ST 2600,37.7847337726829,-122.444086795366
SLOAT BLVD 300,37.7343383566667,-122.475622353333
NORTH POINT ST 2300,37.8024794832353,-122.44589026
ULLOA ST 2000,37.74101918,-122.478166116667
ALLISON ST 100,37.7129770165625,-122.44187591875
FILBERT ST 1500,37.7993519661111,-122.425003638333
BRODERICK ST 2300,37.79182334,-122.443123562
VICENTE ST 500,37.7393476769231,-122.472714257692
JACKSON ST 3600,37.7898406313333,-122.454879920667
ROSE ST 200,37.7733295538095,-122.424784982857
DE BOOM ST 0,37.7822631,-122.3921426
FRANCE AVE 300,37.718774785,-122.43571706
OAKDALE AVE 900,37.728288095,-122.37468122
SARGENT ST 700,37.71611639,-122.469319843333
CASTRO ST 1200,37.751660411875,-122.43428394625
ULLOA ST 1000,37.74150027,-122.46707048
MARGARET AVE 0,37.7180913990625,-122.452028432813
EUREKA ST 400,37.7550220006667,-122.437681733333
MARIETTA DR 400,37.7379807020513,-122.444839989487
15TH ST 2000,37.7659255382353,-122.429753761471
CESAR CHAVEZ ST 4200,37.7472543634783,-122.434720035217
ELIZABETH ST 500,37.7521360615686,-122.433044642157
LOWER TER 0,37.763133639,-122.441332291
CORDELIA ST 0,37.796863485,-122.40875243
ELIZABETH ST 600,37.7521128533333,-122.435171093333
35TH AVE 2800,37.7346295805882,-122.492313787059
NIAGARA AVE 700,37.7207017491667,-122.450536393333
MANSFIELD ST 0,37.723997014,-122.423650486
UNION ST 0,37.80121511,-122.400890735
VAN NESS AVE 3400,37.80782806,-122.42691505
WISCONSIN ST 1200,37.7516484070833,-122.398024983333
LYON ST 2000,37.7895564082353,-122.445946310588
SACRAMENTO ST 300,37.7940442716667,-122.399462678333
SHARON ST 0,37.7652948478571,-122.429829109464
HARRISON ST 300,37.78681274,-122.39171276
PLYMOUTH AVE 400,37.7144883595454,-122.455997799091
28TH ST 100,37.7453831105882,-122.425707964314
FILLMORE ST 900,37.7782693425,-122.4310194675
CALIFORNIA ST 600,37.7927348922222,-122.405198172222
WINFIELD ST 100,37.7427945339024,-122.418398255122
STARVIEW WAY 100,37.7516529466667,-122.451807403333
FILBERT ST 1100,37.8002104658333,-122.418438169792
MARKET ST 3300,37.7579551219444,-122.443653372222
TURK ST 1300,37.7807881788889,-122.431217708889
GOLDEN GATE AVE 1100,37.77941972,-122.42932273
LARKIN ST 1700,37.7939862915152,-122.419627596364
ASHBURY ST 800,37.7663692685714,-122.446242665952
MASONIC AVE 300,37.77811139125,-122.44714975
GEARY BLVD 3900,37.7812899357895,-122.461637855789
OAKDALE AVE 0,37.72806195,-122.37639976
IRVING ST 600,37.7640746573333,-122.464702267667
TENNESSEE ST 1500,37.75192740875,-122.38866874375
WARD ST 0,37.71886592,-122.40091662
DORADO TER 200,37.7261972645714,-122.461510259714
HALE ST 0,37.7328385682609,-122.406433166522
PARK ST 100,37.7365752442623,-122.422364646721
FOREST RD 100,37.81078473,-122.36692943
BRODERICK ST 500,37.7752532514815,-122.439603647407
26TH ST 2200,37.750436915,-122.40157104
JOHN F KENNEDY DR 1100,37.7696508,-122.48489447
CARDENAS AVE 300,37.7189319788889,-122.475075886667
FELTON ST 800,37.7279474933333,-122.413089951667
24TH AVE 1600,37.7568222242857,-122.482020260816
22ND ST 2000,37.75713673,-122.40140443625
GEARY BLVD 3000,37.7819355089474,-122.451577678947
17TH ST 2300,37.76466845,-122.40709211
HAYES ST 800,37.7758355486957,-122.430359331087
IRVING ST 2000,37.7634308495238,-122.479845088095
16TH AVE 300,37.7815507945455,-122.475251875455
JOHN MUIR DR 400,37.71149956,-122.49032276
LARKIN ST 2100,37.7975483783784,-122.420348022432
GAMBIER ST 100,37.7274875603333,-122.422091308333
41ST AVE 2100,37.746674253913,-122.499581667826
CLEMENT ST 1100,37.7826360785714,-122.471361412857
